0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
0.000000,0.000000,0.821918,0.646122,1.314204,1.820941,-0.663626,0.592636,-0.615946,1.211423,-0.168822,-0.828495,0.176728,1.000000,0.000000,1.094531,0.142006,-0.731834,0.436064
